sport,country,country_str,person_str,final
"Badminton",BEL,0,0.0476190476190477,0.0088809523809524
"Badminton",EOR,0,0.0476190476190477,0.0088809523809524
"Badminton",EST,0,0.0476190476190477,0.0088809523809524
"Badminton",GUA,0,0.0476190476190477,0.0088809523809524
"Badminton",HUN,0,0.0476190476190477,0.0088809523809524
"Badminton",IRL,0,0.0476190476190477,0.0088809523809524
"Badminton",ISR,0,0.0476190476190477,0.0088809523809524
"Badminton",MRI,0,0.0476190476190477,0.0088809523809524
"Badminton",PER,0,0.0476190476190477,0.0088809523809524
"Badminton",SRI,0,0.0476190476190477,0.0088809523809524
"Badminton",TUR,0,0.0476190476190477,0.0088809523809524
"Badminton",BLR,0,0,0
"Badminton",BRU,0,0,0
"Badminton",CUB,0,0,0
"Badminton",ESA,0,0,0
"Badminton",EUN,0,0,0
"Badminton",FIN,0,0,0
"Badminton",GRE,0,0,0
"Badminton",IRI,0,0,0
"Badminton",ISL,0,0,0
"Badminton",ITA,0,0,0
"Badminton",JAM,0,0,0
"Badminton",KAZ,0,0,0
"Badminton",LTU,0,0,0
"Badminton",MDV,0,0,0
"Badminton",MLT,0,0,0
"Badminton",MYA,0,0,0
"Badminton",NEP,0,0,0
"Badminton",NOR,0,0,0
"Badminton",NZL,0,0,0
"Badminton",PAK,0,0,0
"Badminton",PHI,0,0,0
"Badminton",POL,0,0,0
"Badminton",POR,0,0,0
"Badminton",ROU,0,0,0
"Badminton",RSA,0,0,0
"Badminton",RUS,0.021289403632961,0,0
"Badminton",SEY,0,0,0
"Badminton",SLO,0,0,0
"Badminton",SUR,0,0,0
"Badminton",SVK,0,0,0
"Badminton",SWE,0,0,0
"Badminton",TCH,0,0,0
"Badminton",TTO,0,0,0
"Badminton",UGA,0,0,0
"Badminton",ZAM,0,0,0
"Baseball",AUS,0,0,0
"Baseball",CAN,0,0,0
"Baseball",CHN,0,0,0
"Baseball",CUB,0,0,0
"Baseball",DOM,0,0,0
"Baseball",ESP,0,0,0
"Baseball",GRE,0,0,0
"Baseball",ITA,0,0,0
"Baseball",JPN,0,0,0
"Baseball",KOR,0,0,0
"Baseball",NCA,0,0,0
"Baseball",NED,0,0,0
"Baseball",PUR,0,0,0
"Baseball",RSA,0,0,0
"Baseball",TPE,0,0,0
"Baseball",USA,0,0,0
"Baseball__Softball",USA,0,1,0.313
"Baseball__Softball",JPN,0,1,0.1865
"Baseball__Softball",MEX,0,1,0.1865
"Baseball__Softball",DOM,0,0.375000000000003,0.0699375000000006
"Baseball__Softball",ISR,0,0.375000000000003,0.0699375000000006
"Baseball__Softball",KOR,0,0.375000000000003,0.0699375000000006
"Baseball__Softball",AUS,0,0,0
"Baseball__Softball",CAN,0,0,0
"Baseball__Softball",ITA,0,0,0
"Basketball",USA,1,1,1
"Basketball",FRA,0.430379746835443,1,0.482170886075949
"Basketball",AUS,0.430379746835443,0.958333333333332,0.474400052742616
"Basketball",ESP,0.278481012658228,1,0.377816455696203
"Basketball",SRB,0.177215189873417,0.791666666666666,0.269392668776371
"Basketball",JPN,0.0759493670886075,0.875,0.215364715189873
"Basketball",NGR,0,0.791666666666666,0.147645833333333
"Basketball",PUR,0,0.791666666666666,0.147645833333333
"Basketball",GER,0,0.708333333333333,0.132104166666667
"Basketball",CAN,0,0.666666666666667,0.124333333333333
"Basketball",BRA,0.126582278481013,0,0.0869620253164559
"Basketball",ARG,0.113924050632911,0,0.0782658227848099
"Basketball",BEL,0,0.291666666666665,0.054395833333333
"Basketball",ITA,0.0759493670886075,0,0.0521772151898734
"Basketball",CHN,0,0.0833333333333319,0.0155416666666664
"Basketball",ANG,0,0,0
"Basketball",BLR,0,0,0
"Basketball",BUL,0,0,0
"Basketball",CAF,0,0,0
"Basketball",CHI,0,0,0
"Basketball",COD,0,0,0
"Basketball",CRO,0,0,0
"Basketball",CUB,0,0,0
"Basketball",CZE,0,0,0
"Basketball",EGY,0,0,0
"Basketball",EST,0,0,0
"Basketball",EUN,0,0,0
"Basketball",FIN,0,0,0
"Basketball",FRG,0,0,0
"Basketball",GBR,0,0,0
"Basketball",GRE,0,0,0
"Basketball",HUN,0,0,0
"Basketball",IND,0,0,0
"Basketball",IRI,0,0,0
"Basketball",IRL,0,0,0
"Basketball",IRQ,0,0,0
"Basketball",ISR,0,0,0
"Basketball",KOR,0,0,0
"Basketball",LAT,0,0,0
"Basketball",LTU,0.10126582278481,0,0
"Basketball",MAR,0,0,0
"Basketball",MEX,0,0,0
"Basketball",MLI,0,0,0
"Basketball",NZL,0,0,0
"Basketball",PAN,0,0,0
"Basketball",PER,0,0,0
"Basketball",PHI,0,0,0
"Basketball",POL,0,0,0
"Basketball",ROU,0,0,0
"Basketball",RUS,0.151898734177215,0,0
"Basketball",SCG,0.0759493670886075,0,0
"Basketball",SEN,0,0,0
"Basketball",SGP,0,0,0
"Basketball",SLO,0,0,0
"Basketball",SSD,0,0,0
"Basketball",SUI,0,0,0
"Basketball",SVK,0,0,0
"Basketball",SWE,0,0,0
"Basketball",TCH,0,0,0
"Basketball",THA,0,0,0
"Basketball",TPE,0,0,0
"Basketball",TUN,0,0,0
"Basketball",TUR,0,0,0
"Basketball",UKR,0,0,0
"Basketball",URS,0,0,0
"Basketball",URU,0,0,0
"Basketball",VEN,0,0,0
"Basketball",YUG,0,0,0
"Basque Pelota",ESP,0,0,0
"Beach Volleyball",BRA,1,0.785714285714287,0.833535714285715
"Beach Volleyball",USA,0.732263069902055,1,0.816064729022712
"Beach Volleyball",GER,0.265900647470514,0.571428571428572,0.289245173383672
"Beach Volleyball",AUS,0.202956225127914,0.428571428571429,0.219359498091448
"Beach Volleyball",SUI,0.155437153773947,0.571428571428572,0.21335675321413
"Beach Volleyball",CAN,0.134315216097941,0.357142857142857,0.158881696316428
"Beach Volleyball",ITA,0.0823839222506543,0.500000000000001,0.1498477545862
"Beach Volleyball",NED,0.0549226148337694,0.571428571428572,0.144303264962228
"Beach Volleyball",ESP,0.0799608657138702,0.357142857142857,0.121540257602572
"Beach Volleyball",CHN,0.129460449251028,0.142857142857142,0.115582185778313
"Beach Volleyball",ROC,0.0755185953964331,0.285714285714286,0.105166989323064
"Beach Volleyball",NOR,0.114716342530772,0.0714285714285712,0.0921315558900689
"Beach Volleyball",FRA,0,0.428571428571429,0.0799285714285715
"Beach Volleyball",LAT,0.0503457302642885,0.214285714285715,0.074551802405852
"Beach Volleyball",SWE,0.0647302246255139,0,0.0444696643177281
"Beach Volleyball",CZE,0,0.214285714285715,0.0399642857142858
"Beach Volleyball",JPN,0,0.214285714285715,0.0399642857142858
"Beach Volleyball",QAT,0.0503457302642885,0,0.0345875166915662
"Beach Volleyball",ARG,0,0.142857142857142,0.026642857142857
"Beach Volleyball",CUB,0,0.142857142857142,0.026642857142857
"Beach Volleyball",POL,0,0.142857142857142,0.026642857142857
"Beach Volleyball",ANG,0,0,0
"Beach Volleyball",AUT,0,0,0
"Beach Volleyball",BEL,0,0,0
"Beach Volleyball",BUL,0,0,0
"Beach Volleyball",CHI,0,0,0
"Beach Volleyball",CRC,0,0,0
"Beach Volleyball",EGY,0,0,0
"Beach Volleyball",EST,0,0,0
"Beach Volleyball",GBR,0,0,0
"Beach Volleyball",GEO,0,0,0
"Beach Volleyball",GRE,0,0,0
"Beach Volleyball",INA,0,0,0
"Beach Volleyball",KEN,0,0,0
"Beach Volleyball",LTU,0,0,0
"Beach Volleyball",MAR,0,0,0
"Beach Volleyball",MEX,0,0,0
"Beach Volleyball",MRI,0,0,0
"Beach Volleyball",NZL,0,0,0
"Beach Volleyball",PAR,0,0,0
"Beach Volleyball",POR,0,0,0
"Beach Volleyball",PUR,0,0,0
"Beach Volleyball",RSA,0,0,0
"Beach Volleyball",RUS,0,0,0
"Beach Volleyball",TUN,0,0,0
"Beach Volleyball",VEN,0,0,0
"Boxing",CUB,1,0.499999999999999,0.78025
"Boxing",USA,0.688313957370311,0.850000000000001,0.757896688713404
"Boxing",KAZ,0.764572766578368,0.8,0.674461490639339
"Boxing",GBR,0.518124059160424,0.8,0.505151228643211
"Boxing",CHN,0.58429164419505,0.549999999999999,0.503983359561999
"Boxing",UZB,0.408775092773748,1,0.467328488735565
"Boxing",FRA,0.532926585415391,0.499999999999999,0.459370564180373
"Boxing",UKR,0.427342335323608,0.299999999999999,0.349534184367319
"Boxing",AZE,0.357903178236136,0.35,0.311154483448225
"Boxing",IRL,0.275777898142242,0.650000000000001,0.31068441602372
"Boxing",THA,0.327272097947482,0.450000000000001,0.30876093128992
"Boxing",BRA,0.240114801012209,0.749999999999999,0.304833868295387
"Boxing",TUR,0.319308860688858,0.450000000000001,0.303290187293246
"Boxing",ITA,0.309842758217456,0.4,0.287461974895392
"Boxing",GER,0.278747929862641,0.250000000000001,0.238124827815635
"Boxing",PHI,0.237708428288088,0.299999999999999,0.219255690233916
"Boxing",ROC,0.179177751774382,0.499999999999999,0.216345115469
"Boxing",AUS,0.10483929264131,0.699999999999999,0.20257459404458
"Boxing",BUL,0.189581628141428,0.35,0.195517578533161
"Boxing",IND,0.0957662389270684,0.650000000000001,0.187016406142896
"Boxing",ESP,0.1617751368149,0.35,0.176414518991836
"Boxing",TPE,0.111893342644416,0.450000000000001,0.160795726396714
"Boxing",KOR,0.220457888476347,0.0499999999999999,0.16077956938325
"Boxing",MGL,0.168028241513098,0.2,0.152735401919498
"Boxing",ALG,0.0676492920654748,0.499999999999999,0.139725063648981
"Boxing",MEX,0.116797728668608,0.299999999999999,0.136190039595334
"Boxing",DOM,0.0806676957502576,0.4,0.130018706980427
"Boxing",COL,0.0803613328975687,0.4,0.12980823570063
"Boxing",JPN,0.107333821793985,0.299999999999999,0.129688335572468
"Boxing",ROU,0.157818109677825,0.1,0.127071041348666
"Boxing",MAR,0.0617761386443851,0.4,0.117040207248693
"Boxing",EGY,0.11371128605006,0.2,0.115419653516391
"Boxing",CAN,0.0751186778358871,0.250000000000001,0.0982315316732546
"Boxing",BLR,0.0974668166143372,0.15,0.0949347030140497
"Boxing",POL,0.0550215900242226,0.299999999999999,0.0937498323466407
"Boxing",PRK,0.115046073808675,0.0499999999999999,0.0883616527065597
"Boxing",TJK,0.0688255931751759,0.2,0.0845831825113459
"Boxing",GEO,0.0663126655015062,0.2,0.0828568011995348
"Boxing",NED,0.0796939723475544,0.1,0.0733997590027699
"Boxing",ARM,0.0636217057680408,0.15,0.071683111862644
"Boxing",VEN,0.0321445331590276,0.2,0.059383294280252
"Boxing",JOR,0,0.299999999999999,0.0559499999999998
"Boxing",ARG,0.0256250785464924,0.2,0.0549044289614403
"Boxing",EOR,0.0366810600161483,0.15,0.0531748882310939
"Boxing",FIN,0.0636217057680408,0.0499999999999999,0.053033111862644
"Boxing",HUN,0.0349701635158769,0.15,0.0519995023354074
"Boxing",PAN,0.0550215900242226,0.0499999999999999,0.0471248323466409
"Boxing",ECU,0,0.250000000000001,0.0466250000000002
"Boxing",CPV,0.0366810600161483,0.1,0.0438498882310939
"Boxing",CRO,0.0321445331590276,0.1,0.040733294280252
"Boxing",GHA,0.0314771726090132,0.1,0.0402748175823921
"Boxing",KGZ,0.0550215900242226,0,0.0377998323466409
"Boxing",COD,0,0.2,0.0373
"Boxing",PUR,0.0256250785464924,0.1,0.0362544289614403
"Boxing",MRI,0.0321445331590276,0.0499999999999999,0.0314082942802519
"Boxing",KEN,0,0.15,0.027975
"Boxing",MOZ,0,0.15,0.027975
"Boxing",SRB,0,0.15,0.027975
"Boxing",VIE,0,0.15,0.027975
"Boxing",ZAM,0,0.15,0.027975
"Boxing",NGR,0.0256250785464924,0.0499999999999999,0.0269294289614403
"Boxing",TUN,0.0256250785464924,0.0499999999999999,0.0269294289614403
"Boxing",TGA,0.0384376178197384,0,0.0264066434421603
"Boxing",NZL,0.0314771726090132,0,0.0216248175823921
"Boxing",BEL,0,0.1,0.01865
"Boxing",CMR,0,0.1,0.01865
"Boxing",SAM,0,0.1,0.01865
"Boxing",SWE,0,0.1,0.01865
"Boxing",UGA,0,0.1,0.01865
"Boxing",BOT,0,0.0499999999999999,0.00932499999999998
"Boxing",HAI,0,0.0499999999999999,0.00932499999999998
"Boxing",IRI,0,0.0499999999999999,0.00932499999999998
"Boxing",NOR,0,0.0499999999999999,0.00932499999999998
"Boxing",PER,0,0.0499999999999999,0.00932499999999998
"Boxing",SVK,0,0.0499999999999999,0.00932499999999998
"Boxing",AFG,0,0,0
"Boxing",AND,0,0,0
"Boxing",ANG,0,0,0
"Boxing",ANT,0,0,0
"Boxing",ANZ,0,0,0
"Boxing",ARU,0,0,0
"Boxing",ASA,0,0,0
"Boxing",AUT,0,0,0
"Boxing",BAH,0,0,0
"Boxing",BAR,0,0,0
"Boxing",BDI,0,0,0
"Boxing",BEN,0,0,0
"Boxing",BER,0,0,0
"Boxing",BIZ,0,0,0
"Boxing",BOL,0,0,0
"Boxing",BRN,0,0,0
"Boxing",BUR,0,0,0
"Boxing",CAF,0,0,0
"Boxing",CAM,0,0,0
"Boxing",CGO,0,0,0
"Boxing",CHA,0,0,0
"Boxing",CHI,0,0,0
"Boxing",CIV,0,0,0
"Boxing",COK,0,0,0
"Boxing",CRC,0,0,0
"Boxing",CZE,0.0444474082280363,0,0
"Boxing",DEN,0,0,0
"Boxing",ESA,0,0,0
"Boxing",EST,0,0,0
"Boxing",ETH,0,0,0
"Boxing",EUN,0,0,0
"Boxing",FIJ,0,0,0
"Boxing",FRG,0,0,0
"Boxing",FSM,0,0,0
"Boxing",GAB,0,0,0
"Boxing",GAM,0,0,0
"Boxing",GDR,0,0,0
"Boxing",GRE,0,0,0
"Boxing",GRN,0,0,0
"Boxing",GUA,0,0,0
"Boxing",GUI,0,0,0
"Boxing",GUM,0,0,0
"Boxing",GUY,0,0,0
"Boxing",HKG,0,0,0
"Boxing",HON,0,0,0
"Boxing",INA,0,0,0
"Boxing",IOA,0,0,0
"Boxing",IRQ,0,0,0
"Boxing",ISR,0,0,0
"Boxing",ISV,0,0,0
"Boxing",JAM,0,0,0
"Boxing",KOS,0,0,0
"Boxing",KUW,0,0,0
"Boxing",LAO,0,0,0
"Boxing",LAT,0,0,0
"Boxing",LBR,0,0,0
"Boxing",LES,0,0,0
"Boxing",LIB,0,0,0
"Boxing",LTU,0.0321445331590276,0,0
"Boxing",LUX,0,0,0
"Boxing",MAD,0,0,0
"Boxing",MAS,0,0,0
"Boxing",MAW,0,0,0
"Boxing",MDA,0.0617761386443851,0,0
"Boxing",MLI,0,0,0
"Boxing",MNE,0,0,0
"Boxing",MYA,0,0,0
"Boxing",NAM,0,0,0
"Boxing",NCA,0,0,0
"Boxing",NEP,0,0,0
"Boxing",NIG,0,0,0
"Boxing",OMA,0,0,0
"Boxing",PAK,0,0,0
"Boxing",PAR,0,0,0
"Boxing",PLE,0,0,0
"Boxing",PNG,0,0,0
"Boxing",POR,0,0,0
"Boxing",QAT,0,0,0
"Boxing",RHO,0,0,0
"Boxing",RSA,0,0,0
"Boxing",RUS,0.755203862465694,0,0
"Boxing",SAA,0,0,0
"Boxing",SCG,0,0,0
"Boxing",SEN,0,0,0
"Boxing",SEY,0,0,0
"Boxing",SGP,0,0,0
"Boxing",SLE,0,0,0
"Boxing",SOL,0,0,0
"Boxing",SOM,0,0,0
"Boxing",SRI,0,0,0
"Boxing",SUD,0,0,0
"Boxing",SUI,0,0,0
"Boxing",SWZ,0,0,0
"Boxing",SYR,0.0324889388714457,0,0
"Boxing",TAN,0,0,0
"Boxing",TCH,0,0,0
"Boxing",TKM,0,0,0
"Boxing",TOG,0,0,0
"Boxing",TTO,0,0,0
"Boxing",UAR,0,0,0
"Boxing",URS,0,0,0
"Boxing",URU,0,0,0
"Boxing",VAN,0,0,0
"Boxing",VNM,0,0,0
"Boxing",YMD,0,0,0
"Boxing",YUG,0,0,0
"Boxing",ZIM,0,0,0
"Breaking",USA,0,1,0.313
"Breaking",FRA,0,1,0.1865
"Breaking",JPN,0,1,0.1865
"Breaking",CHN,0,0.666666666666668,0.124333333333334
"Breaking",NED,0,0.666666666666668,0.124333333333334
"Breaking",UKR,0,0.666666666666668,0.124333333333334
"Breaking",AUS,0,0.333333333333334,0.0621666666666668
"Breaking",MAR,0,0.333333333333334,0.0621666666666668
"Breaking",CAN,0,0,0
"Breaking",EOR,0,0,0
"Breaking",ITA,0,0,0
"Breaking",KAZ,0,0,0
"Breaking",KOR,0,0,0
"Breaking",LTU,0,0,0
"Breaking",POR,0,0,0
"Breaking",TPE,0,0,0
"Canoe Slalom",USA,0,0.428571428571428,0.206428571428571
"Canoe Slalom",ESP,0,1,0.1865
"Canoe Slalom",FRA,0,1,0.1865
"Canoe Slalom",GER,0,0.857142857142857,0.159857142857143
"Canoe Slalom",AUS,0,0.714285714285713,0.133214285714285
"Canoe Slalom",CAN,0,0.714285714285713,0.133214285714285
"Canoe Slalom",CZE,0,0.714285714285713,0.133214285714285
"Canoe Slalom",JPN,0,0.714285714285713,0.133214285714285
"Canoe Slalom",CHN,0,0.571428571428571,0.106571428571428
"Canoe Slalom",GBR,0,0.571428571428571,0.106571428571428
"Canoe Slalom",POL,0,0.571428571428571,0.106571428571428
"Canoe Slalom",SLO,0,0.571428571428571,0.106571428571428
"Canoe Slalom",SVK,0,0.571428571428571,0.106571428571428
"Canoe Slalom",AUT,0,0.428571428571428,0.0799285714285713
"Canoe Slalom",IRL,0,0.428571428571428,0.0799285714285713
"Canoe Slalom",ITA,0,0.428571428571428,0.0799285714285713
"Canoe Slalom",SUI,0,0.428571428571428,0.0799285714285713
"Canoe Slalom",NED,0,0.285714285714286,0.0532857142857143
"Canoe Slalom",NZL,0,0.285714285714286,0.0532857142857143
"Canoe Slalom",BRA,0,0.142857142857142,0.026642857142857
"Canoe Slalom",KAZ,0,0.142857142857142,0.026642857142857
"Canoe Slalom",MAR,0,0.142857142857142,0.026642857142857
"Canoe Slalom",ROC,0,0.142857142857142,0.026642857142857
"Canoe Slalom",SEN,0,0.142857142857142,0.026642857142857
"Canoe Slalom",SWE,0,0.142857142857142,0.026642857142857
"Canoe Slalom",TPE,0,0.142857142857142,0.026642857142857
"Canoe Slalom",ALG,0,0,0
"Canoe Slalom",AND,0,0,0
"Canoe Slalom",ARG,0,0,0
"Canoe Slalom",BEL,0,0,0
"Canoe Slalom",COK,0,0,0
"Canoe Slalom",COM,0,0,0
"Canoe Slalom",CRO,0,0,0
"Canoe Slalom",EOR,0,0,0
"Canoe Slalom",MEX,0,0,0
"Canoe Slalom",POR,0,0,0
"Canoe Slalom",TUN,0,0,0
"Canoe Slalom",UKR,0,0,0
"Canoe Sprint",GER,0,1,0.1865
"Canoe Sprint",HUN,0,0.851851851851853,0.158870370370371
"Canoe Sprint",AUS,0,0.777777777777779,0.145055555555556
"Canoe Sprint",USA,0,0.074074074074074,0.140314814814815
"Canoe Sprint",CAN,0,0.740740740740741,0.138148148148148
"Canoe Sprint",ESP,0,0.740740740740741,0.138148148148148
"Canoe Sprint",CHN,0,0.703703703703705,0.131240740740741
"Canoe Sprint",POL,0,0.555555555555556,0.103611111111111
"Canoe Sprint",ROC,0,0.518518518518518,0.0967037037037036
"Canoe Sprint",UKR,0,0.518518518518518,0.0967037037037036
"Canoe Sprint",BLR,0,0.407407407407408,0.0759814814814816
"Canoe Sprint",NZL,0,0.407407407407408,0.0759814814814816
"Canoe Sprint",FRA,0,0.37037037037037,0.069074074074074
"Canoe Sprint",DEN,0,0.333333333333334,0.0621666666666668
"Canoe Sprint",KAZ,0,0.333333333333334,0.0621666666666668
"Canoe Sprint",SRB,0,0.333333333333334,0.0621666666666668
"Canoe Sprint",JPN,0,0.25925925925926,0.048351851851852
"Canoe Sprint",CZE,0,0.222222222222222,0.0414444444444444
"Canoe Sprint",ITA,0,0.222222222222222,0.0414444444444444
"Canoe Sprint",POR,0,0.222222222222222,0.0414444444444444
"Canoe Sprint",BRA,0,0.185185185185185,0.034537037037037
"Canoe Sprint",CUB,0,0.185185185185185,0.034537037037037
"Canoe Sprint",AIN,0,0.148148148148148,0.0276296296296296
"Canoe Sprint",LTU,0,0.148148148148148,0.0276296296296296
"Canoe Sprint",NOR,0,0.148148148148148,0.0276296296296296
"Canoe Sprint",SVK,0,0.148148148148148,0.0276296296296296
"Canoe Sprint",SWE,0,0.148148148148148,0.0276296296296296
"Canoe Sprint",CHI,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",GBR,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",ROU,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",RSA,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",SAM,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",TUN,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",UZB,0,0.111111111111111,0.0207222222222222
"Canoe Sprint",ARG,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",BEL,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",EOR,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",IRI,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",MDA,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",NGR,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",STP,0,0.074074074074074,0.0138148148148148
"Canoe Sprint",ANG,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",AUT,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",BUL,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",COK,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",CRO,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",EGY,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",MEX,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",NED,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",SLO,0,0.0370370370370371,0.00690740740740742
"Canoe Sprint",ALG,0,0,0
"Canoe Sprint",BIZ,0,0,0
"Canoe Sprint",COL,0,0,0
"Canoe Sprint",GUM,0,0,0
"Canoe Sprint",KOR,0,0,0
"Canoe Sprint",LAT,0,0,0
"Canoe Sprint",MAR,0,0,0
"Canoe Sprint",MOZ,0,0,0
"Canoe Sprint",SEN,0,0,0
"Canoe Sprint",SGP,0,0,0
"Canoe Sprint",THA,0,0,0
"Canoe Sprint",TPE,0,0,0
"Canoe Sprint",URU,0,0,0
"Canoe Sprint",VIE,0,0,0
"Canoeing",AND,0,0,0
"Canoeing",ANG,0,0,0
"Canoeing",ANT,0,0,0
"Canoeing",ARG,0,0,0
"Canoeing",ARM,0,0,0
"Canoeing",AUS,0,0,0
"Canoeing",AUT,0,0,0
"Canoeing",AZE,0,0,0
"Canoeing",BEL,0,0,0
"Canoeing",BIH,0,0,0
"Canoeing",BLR,0,0,0
"Canoeing",BOL,0,0,0
"Canoeing",BRA,0,0,0
"Canoeing",BUL,0,0,0
"Canoeing",CAN,0,0,0
"Canoeing",CHI,0,0,0
"Canoeing",CHN,0,0,0
"Canoeing",CIV,0,0,0
"Canoeing",COK,0,0,0
"Canoeing",CRC,0,0,0
"Canoeing",CRO,0,0,0
"Canoeing",CUB,0,0,0
"Canoeing",CZE,0,0,0
"Canoeing",DEN,0,0,0
"Canoeing",ECU,0,0,0
"Canoeing",EGY,0,0,0
"Canoeing",ESP,0,0,0
"Canoeing",EST,0,0,0
"Canoeing",EUN,0,0,0
"Canoeing",FIN,0,0,0
"Canoeing",FRA,0,0,0
"Canoeing",FRG,0,0,0
"Canoeing",GBR,0,0,0
"Canoeing",GDR,0,0,0
"Canoeing",GEO,0,0,0
"Canoeing",GER,0,0,0
"Canoeing",GRE,0,0,0
"Canoeing",GUA,0,0,0
"Canoeing",GUM,0,0,0
"Canoeing",HKG,0,0,0
"Canoeing",HUN,0,0,0
"Canoeing",INA,0,0,0
"Canoeing",IOA,0,0,0
"Canoeing",IRI,0,0,0
"Canoeing",IRL,0,0,0
"Canoeing",ISR,0,0,0
"Canoeing",ITA,0,0,0
"Canoeing",JPN,0,0,0
"Canoeing",KAZ,0,0,0
"Canoeing",KGZ,0,0,0
"Canoeing",KOR,0,0,0
"Canoeing",LAT,0,0,0
"Canoeing",LIB,0,0,0
"Canoeing",LTU,0,0,0
"Canoeing",LUX,0,0,0
"Canoeing",MAR,0,0,0
"Canoeing",MAS,0,0,0
"Canoeing",MDA,0,0,0
"Canoeing",MEX,0,0,0
"Canoeing",MKD,0,0,0
"Canoeing",MOZ,0,0,0
"Canoeing",MYA,0,0,0
"Canoeing",NED,0,0,0
"Canoeing",NGR,0,0,0
"Canoeing",NOR,0,0,0
"Canoeing",NZL,0,0,0
"Canoeing",PAN,0,0,0
"Canoeing",PER,0,0,0
"Canoeing",PLW,0,0,0
"Canoeing",POL,0,0,0
"Canoeing",POR,0,0,0
"Canoeing",ROU,0,0,0
"Canoeing",RSA,0,0,0
"Canoeing",RUS,0,0,0
"Canoeing",SAA,0,0,0
"Canoeing",SAM,0,0,0
"Canoeing",SCG,0,0,0
"Canoeing",SEN,0,0,0
"Canoeing",SEY,0,0,0
"Canoeing",SGP,0,0,0
"Canoeing",SLO,0,0,0
"Canoeing",SRB,0,0,0
"Canoeing",STP,0,0,0
"Canoeing",SUI,0,0,0
"Canoeing",SVK,0,0,0
"Canoeing",SWE,0,0,0
"Canoeing",TCH,0,0,0
"Canoeing",THA,0,0,0
"Canoeing",TOG,0,0,0
"Canoeing",TUN,0,0,0
"Canoeing",TUR,0,0,0
"Canoeing",UKR,0,0,0
"Canoeing",URS,0,0,0
"Canoeing",URU,0,0,0
"Canoeing",USA,0,0,0
"Canoeing",UZB,0,0,0
"Canoeing",VEN,0,0,0
"Canoeing",VIE,0,0,0
"Canoeing",YUG,0,0,0
"Cricket",FRA,0,0,0
"Cricket",GBR,0,0,0
"Croquet",FRA,0,0,0
"Cycling",ALB,0,0,0
"Cycling",ALG,0,0,0
"Cycling",AND,0,0,0
"Cycling",ANT,0,0,0
"Cycling",ARG,0,0,0
"Cycling",ARM,0,0,0
"Cycling",ARU,0,0,0
"Cycling",AUS,0,0,0
"Cycling",AUT,0,0,0
"Cycling",AZE,0,0,0
"Cycling",BAH,0,0,0
"Cycling",BAR,0,0,0
"Cycling",BEL,0,0,0
"Cycling",BEN,0,0,0
"Cycling",BER,0,0,0
"Cycling",BIZ,0,0,0
"Cycling",BLR,0,0,0
"Cycling",BOH,0,0,0
"Cycling",BOL,0,0,0
"Cycling",BRA,0,0,0
"Cycling",BRN,0,0,0
"Cycling",BUL,0,0,0
"Cycling",CAF,0,0,0
"Cycling",CAM,0,0,0
"Cycling",CAN,0,0,0
"Cycling",CAY,0,0,0
"Cycling",CHI,0,0,0
"Cycling",CHN,0,0,0
"Cycling",CMR,0,0,0
"Cycling",COD,0,0,0
"Cycling",COL,0,0,0
"Cycling",CRC,0,0,0
"Cycling",CRO,0,0,0
"Cycling",CUB,0,0,0
"Cycling",CYP,0,0,0
"Cycling",CZE,0,0,0
"Cycling",DEN,0,0,0
"Cycling",DOM,0,0,0
"Cycling",ECU,0,0,0
"Cycling",EGY,0,0,0
"Cycling",ERI,0,0,0
"Cycling",ESA,0,0,0
"Cycling",ESP,0,0,0
"Cycling",EST,0,0,0
"Cycling",ETH,0,0,0
"Cycling",EUN,0,0,0
"Cycling",FIJ,0,0,0
"Cycling",FIN,0,0,0
"Cycling",FRA,0,0,0
"Cycling",FRG,0,0,0
"Cycling",GBR,0,0,0
"Cycling",GDR,0,0,0
"Cycling",GEO,0,0,0
"Cycling",GER,0,0,0
"Cycling",GRE,0,0,0
"Cycling",GUA,0,0,0
"Cycling",GUM,0,0,0
"Cycling",GUY,0,0,0
"Cycling",HKG,0,0,0
"Cycling",HUN,0,0,0
"Cycling",INA,0,0,0
"Cycling",IND,0,0,0
"Cycling",IOA,0,0,0
"Cycling",IRI,0,0,0
