Sport,Country,Ratio,Only2020_2024Count
"Canoe Sprint",CAN,5.32994923857868,21
"Canoe Sprint",CHI,1.01522842639594,4
"Canoe Sprint",CHN,5.0761421319797,20
"Canoe Sprint",COK,0.50761421319797,2
"Canoe Sprint",COL,0.253807106598985,1
"Canoe Sprint",CRO,0.50761421319797,2
"Canoe Sprint",CUB,1.52284263959391,6
"Canoe Sprint",CZE,1.77664974619289,7
"Canoe Sprint",DEN,2.53807106598985,10
"Canoe Sprint",EGY,0.50761421319797,2
"Canoe Sprint",EOR,0.761421319796954,3
"Canoe Sprint",ESP,5.32994923857868,21
"Canoe Sprint",FRA,2.79187817258883,11
"Canoe Sprint",GBR,1.01522842639594,4
"Canoe Sprint",GER,7.10659898477157,28
"Canoe Sprint",GUM,0.253807106598985,1
"Canoe Sprint",HUN,6.09137055837564,24
"Canoe Sprint",IRI,0.761421319796954,3
"Canoe Sprint",ITA,1.77664974619289,7
"Canoe Sprint",JPN,2.03045685279188,8
"Canoe Sprint",KAZ,2.53807106598985,10
"Canoe Sprint",KOR,0.253807106598985,1
"Canoe Sprint",LAT,0.253807106598985,1
"Canoe Sprint",LTU,1.26903553299492,5
"Canoe Sprint",MAR,0.253807106598985,1
"Canoe Sprint",MDA,0.761421319796954,3
"Canoe Sprint",MEX,0.50761421319797,2
"Canoe Sprint",MOZ,0.253807106598985,1
"Canoe Sprint",NED,0.50761421319797,2
"Canoe Sprint",NGR,0.761421319796954,3
"Canoe Sprint",NOR,1.26903553299492,5
"Canoe Sprint",NZL,3.04568527918782,12
"Canoe Sprint",POL,4.06091370558376,16
"Canoe Sprint",POR,1.77664974619289,7
"Canoe Sprint",ROC,3.80710659898477,15
"Canoe Sprint",ROU,1.01522842639594,4
"Canoe Sprint",RSA,1.01522842639594,4
"Canoe Sprint",SAM,1.01522842639594,4
"Canoe Sprint",SEN,0.253807106598985,1
"Canoe Sprint",SGP,0.253807106598985,1
"Canoe Sprint",SLO,0.50761421319797,2
"Canoe Sprint",SRB,2.53807106598985,10
"Canoe Sprint",STP,0.761421319796954,3
"Canoe Sprint",SVK,1.26903553299492,5
"Canoe Sprint",SWE,1.26903553299492,5
"Canoe Sprint",THA,0.253807106598985,1
"Canoe Sprint",TPE,0.253807106598985,1
"Canoe Sprint",TUN,1.01522842639594,4
"Canoe Sprint",UKR,3.80710659898477,15
"Canoe Sprint",URU,0.253807106598985,1
"Canoe Sprint",USA,0.761421319796954,3
"Canoe Sprint",UZB,1.01522842639594,4
"Canoe Sprint",VIE,0.253807106598985,1
"Cycling BMX Freestyle",ARG,2.94117647058824,1
"Cycling BMX Freestyle",AUS,5.88235294117647,2
"Cycling BMX Freestyle",BRA,2.94117647058824,1
"Cycling BMX Freestyle",CAN,2.94117647058824,1
"Cycling BMX Freestyle",CHI,2.94117647058824,1
"Cycling BMX Freestyle",CHN,5.88235294117647,2
"Cycling BMX Freestyle",COL,2.94117647058824,1
"Cycling BMX Freestyle",CRC,2.94117647058824,1
"Cycling BMX Freestyle",CRO,2.94117647058824,1
"Cycling BMX Freestyle",CZE,2.94117647058824,1
"Cycling BMX Freestyle",FRA,5.88235294117647,2
"Cycling BMX Freestyle",GBR,11.7647058823529,4
"Cycling BMX Freestyle",GER,5.88235294117647,2
"Cycling BMX Freestyle",JPN,8.82352941176471,3
"Cycling BMX Freestyle",LAT,2.94117647058824,1
"Cycling BMX Freestyle",ROC,5.88235294117647,2
"Cycling BMX Freestyle",RSA,2.94117647058824,1
"Cycling BMX Freestyle",SUI,2.94117647058824,1
"Cycling BMX Freestyle",USA,14.7058823529412,5
"Cycling BMX Freestyle",VEN,2.94117647058824,1
"Cycling BMX Racing",ARG,3.125,3
"Cycling BMX Racing",ARU,1.04166666666667,1
"Cycling BMX Racing",AUS,4.16666666666667,4
"Cycling BMX Racing",BEL,5.20833333333333,5
"Cycling BMX Racing",BRA,3.125,3
"Cycling BMX Racing",CAN,3.125,3
"Cycling BMX Racing",CHI,1.04166666666667,1
"Cycling BMX Racing",COL,6.25,6
"Cycling BMX Racing",DEN,3.125,3
"Cycling BMX Racing",ECU,3.125,3
"Cycling BMX Racing",FRA,7.29166666666667,7
"Cycling BMX Racing",GBR,4.16666666666667,4
"Cycling BMX Racing",GER,4.16666666666667,4
"Cycling BMX Racing",ITA,3.125,3
"Cycling BMX Racing",JPN,3.125,3
"Cycling BMX Racing",LAT,4.16666666666667,4
"Cycling BMX Racing",MAR,1.04166666666667,1
"Cycling BMX Racing",NED,9.375,9
"Cycling BMX Racing",NOR,1.04166666666667,1
"Cycling BMX Racing",NZL,4.16666666666667,4
"Cycling BMX Racing",ROC,3.125,3
"Cycling BMX Racing",RSA,2.08333333333333,2
"Cycling BMX Racing",SUI,7.29166666666667,7
"Cycling BMX Racing",THA,3.125,3
"Cycling BMX Racing",USA,9.375,9
"Cycling Mountain Bike",ARG,0.862068965517241,1
"Cycling Mountain Bike",AUS,2.58620689655172,3
"Cycling Mountain Bike",AUT,2.58620689655172,3
"Cycling Mountain Bike",BEL,3.44827586206897,4
"Cycling Mountain Bike",BRA,4.31034482758621,5
"Cycling Mountain Bike",CAN,4.31034482758621,5
"Cycling Mountain Bike",CHI,0.862068965517241,1
"Cycling Mountain Bike",CHN,3.44827586206897,4
"Cycling Mountain Bike",COL,0.862068965517241,1
"Cycling Mountain Bike",CZE,2.58620689655172,3
"Cycling Mountain Bike",DEN,4.31034482758621,5
"Cycling Mountain Bike",ESP,2.58620689655172,3
"Cycling Mountain Bike",EST,0.862068965517241,1
"Cycling Mountain Bike",FIN,0.862068965517241,1
"Cycling Mountain Bike",FRA,3.44827586206897,4
"Cycling Mountain Bike",GBR,3.44827586206897,4
"Cycling Mountain Bike",GER,6.03448275862069,7
"Cycling Mountain Bike",GRE,0.862068965517241,1
"Cycling Mountain Bike",HUN,1.72413793103448,2
"Cycling Mountain Bike",ISR,1.72413793103448,2
"Cycling Mountain Bike",ITA,6.03448275862069,7
"Cycling Mountain Bike",JPN,2.58620689655172,3
"Cycling Mountain Bike",LAT,0.862068965517241,1
"Cycling Mountain Bike",LIE,0.862068965517241,1
"Cycling Mountain Bike",MEX,3.44827586206897,4
"Cycling Mountain Bike",NAM,1.72413793103448,2
"Cycling Mountain Bike",NED,4.31034482758621,5
"Cycling Mountain Bike",NOR,1.72413793103448,2
"Cycling Mountain Bike",NZL,2.58620689655172,3
"Cycling Mountain Bike",POL,3.44827586206897,4
"Cycling Mountain Bike",POR,0.862068965517241,1
"Cycling Mountain Bike",ROC,1.72413793103448,2
"Cycling Mountain Bike",ROU,1.72413793103448,2
"Cycling Mountain Bike",RSA,1.72413793103448,2
"Cycling Mountain Bike",SLO,0.862068965517241,1
"Cycling Mountain Bike",SUI,6.03448275862069,7
"Cycling Mountain Bike",SWE,0.862068965517241,1
"Cycling Mountain Bike",UKR,1.72413793103448,2
"Cycling Mountain Bike",USA,5.17241379310345,6
"Cycling Road",AFG,0.602409638554217,2
"Cycling Road",AIN,1.20481927710843,4
"Cycling Road",ALG,1.20481927710843,4
"Cycling Road",ARG,0.301204819277108,1
"Cycling Road",AUS,4.21686746987952,14
"Cycling Road",AUT,2.10843373493976,7
"Cycling Road",AZE,0.301204819277108,1
"Cycling Road",BEL,3.31325301204819,11
"Cycling Road",BLR,0.602409638554217,2
"Cycling Road",BRA,0.602409638554217,2
"Cycling Road",BUR,0.602409638554217,2
"Cycling Road",CAN,2.40963855421687,8
"Cycling Road",CHI,0.602409638554217,2
"Cycling Road",CHN,1.20481927710843,4
"Cycling Road",COL,2.40963855421687,8
"Cycling Road",CRC,0.903614457831325,3
"Cycling Road",CRO,0.301204819277108,1
"Cycling Road",CUB,0.301204819277108,1
"Cycling Road",CYP,0.301204819277108,1
"Cycling Road",CZE,1.80722891566265,6
"Cycling Road",DEN,3.31325301204819,11
"Cycling Road",ECU,0.903614457831325,3
"Cycling Road",EOR,1.20481927710843,4
"Cycling Road",ERI,1.20481927710843,4
"Cycling Road",ESP,3.6144578313253,12
"Cycling Road",EST,0.903614457831325,3
"Cycling Road",ETH,0.301204819277108,1
"Cycling Road",FIN,0.301204819277108,1
"Cycling Road",FRA,3.31325301204819,11
"Cycling Road",GBR,3.31325301204819,11
"Cycling Road",GER,3.6144578313253,12
"Cycling Road",GRE,0.602409638554217,2
"Cycling Road",GUA,0.301204819277108,1
"Cycling Road",HKG,0.602409638554217,2
"Cycling Road",HUN,0.301204819277108,1
"Cycling Road",IRI,0.602409638554217,2
"Cycling Road",IRL,1.80722891566265,6
"Cycling Road",ISR,0.903614457831325,3
"Cycling Road",ITA,3.91566265060241,13
"Cycling Road",JPN,1.20481927710843,4
"Cycling Road",KAZ,1.20481927710843,4
"Cycling Road",KOR,0.903614457831325,3
"Cycling Road",LAT,0.903614457831325,3
"Cycling Road",LTU,0.602409638554217,2
"Cycling Road",LUX,1.20481927710843,4
"Cycling Road",MAR,0.602409638554217,2
"Cycling Road",MAS,0.301204819277108,1
"Cycling Road",MEX,0.903614457831325,3
"Cycling Road",MGL,0.301204819277108,1
"Cycling Road",MRI,0.602409638554217,2
"Cycling Road",NAM,0.602409638554217,2
"Cycling Road",NED,3.91566265060241,13
"Cycling Road",NOR,3.01204819277108,10
"Cycling Road",NZL,1.80722891566265,6
"Cycling Road",PAN,0.602409638554217,2
"Cycling Road",PAR,0.301204819277108,1
"Cycling Road",PER,0.301204819277108,1
"Cycling Road",POL,2.40963855421687,8
"Cycling Road",POR,1.20481927710843,4
"Cycling Road",ROC,1.20481927710843,4
"Cycling Road",ROU,0.301204819277108,1
"Cycling Road",RSA,2.10843373493976,7
"Cycling Road",RWA,0.903614457831325,3
"Cycling Road",SLO,2.71084337349398,9
"Cycling Road",SRB,0.602409638554217,2
"Cycling Road",SUI,3.01204819277108,10
"Cycling Road",SVK,0.903614457831325,3
"Cycling Road",SWE,0.602409638554217,2
"Cycling Road",THA,0.903614457831325,3
"Cycling Road",TPE,0.301204819277108,1
"Cycling Road",TTO,0.301204819277108,1
"Cycling Road",TUR,0.903614457831325,3
"Cycling Road",UAE,0.301204819277108,1
"Cycling Road",UGA,0.301204819277108,1
"Cycling Road",UKR,0.903614457831325,3
"Cycling Road",URU,0.301204819277108,1
"Cycling Road",USA,2.71084337349398,9
"Cycling Road",UZB,1.20481927710843,4
"Cycling Road",VEN,0.301204819277108,1
"Cycling Road",VIE,0.301204819277108,1
"Cycling Road, Cycling Mountain Bike",GBR,50,1
"Cycling Road, Cycling Mountain Bike",HUN,50,1
"Cycling Road, Cycling Track",BEL,9.09090909090909,1
"Cycling Road, Cycling Track",DEN,9.09090909090909,1
"Cycling Road, Cycling Track",FRA,9.09090909090909,1
"Cycling Road, Cycling Track",GER,9.09090909090909,1
"Cycling Road, Cycling Track",HKG,9.09090909090909,1
"Cycling Road, Cycling Track",ITA,27.2727272727273,3
"Cycling Road, Cycling Track",NGR,9.09090909090909,1
"Cycling Road, Cycling Track",USA,18.1818181818182,2
"Cycling Road, Triathlon",USA,100,1
"Cycling Track",AUS,6.14525139664804,22
"Cycling Track",AUT,1.67597765363128,6
"Cycling Track",BEL,3.91061452513966,14
"Cycling Track",BLR,0.558659217877095,2
"Cycling Track",CAN,7.54189944134078,27
"Cycling Track",CHN,3.07262569832402,11
"Cycling Track",COL,1.39664804469274,5
"Cycling Track",CZE,0.837988826815642,3
"Cycling Track",DEN,3.63128491620112,13
"Cycling Track",EGY,0.558659217877095,2
"Cycling Track",ESP,0.558659217877095,2
"Cycling Track",FRA,5.3072625698324,19
"Cycling Track",GBR,7.54189944134078,27
"Cycling Track",GER,7.54189944134078,27
"Cycling Track",GRE,0.279329608938547,1
"Cycling Track",HKG,1.39664804469274,5
"Cycling Track",INA,0.279329608938547,1
"Cycling Track",IRL,3.07262569832402,11
"Cycling Track",ISR,0.279329608938547,1
"Cycling Track",ITA,4.46927374301676,16
"Cycling Track",JPN,5.58659217877095,20
"Cycling Track",KAZ,0.837988826815642,3
"Cycling Track",KOR,0.279329608938547,1
"Cycling Track",LTU,1.11731843575419,4
"Cycling Track",MAS,0.837988826815642,3
"Cycling Track",MEX,1.39664804469274,5
"Cycling Track",NED,4.74860335195531,17
"Cycling Track",NOR,0.558659217877095,2
"Cycling Track",NZL,7.54189944134078,27
"Cycling Track",POL,4.46927374301676,16
"Cycling Track",POR,1.11731843575419,4
"Cycling Track",ROC,2.79329608938547,10
"Cycling Track",RSA,0.837988826815642,3
"Cycling Track",SUI,2.79329608938547,10
"Cycling Track",SUR,0.279329608938547,1
"Cycling Track",THA,0.279329608938547,1
"Cycling Track",TTO,0.558659217877095,2
"Cycling Track",UKR,0.558659217877095,2
"Cycling Track",USA,3.35195530726257,12
"Diving",AUS,5.99078341013825,13
"Diving",AUT,0.460829493087558,1
"Diving",BRA,1.84331797235023,4
"Diving",CAN,5.52995391705069,12
"Diving",CHN,6.91244239631336,15
"Diving",COL,2.30414746543779,5
"Diving",CUB,0.921658986175115,2
"Diving",DOM,1.38248847926267,3
"Diving",EGY,2.76497695852535,6
"Diving",ESP,2.30414746543779,5
"Diving",FRA,5.06912442396313,11
"Diving",GBR,7.37327188940092,16
"Diving",GER,5.99078341013825,13
"Diving",IRL,1.84331797235023,4
"Diving",ITA,4.14746543778802,9
"Diving",JAM,0.460829493087558,1
"Diving",JPN,5.06912442396313,11
"Diving",KOR,3.68663594470046,8
"Diving",LAT,0.460829493087558,1
"Diving",MAS,2.76497695852535,6
"Diving",MEX,7.83410138248848,17
"Diving",NED,1.38248847926267,3
"Diving",NOR,0.921658986175115,2
"Diving",NZL,0.921658986175115,2
"Diving",POL,0.460829493087558,1
"Diving",PRK,1.38248847926267,3
"Diving",PUR,0.921658986175115,2
"Diving",ROC,3.2258064516129,7
"Diving",RSA,0.921658986175115,2
"Diving",SGP,0.921658986175115,2
"Diving",SUI,0.460829493087558,1
"Diving",SWE,0.921658986175115,2
"Diving",UKR,4.14746543778802,9
"Diving",USA,7.37327188940092,16
"Diving",UZB,0.460829493087558,1
"Diving",VEN,0.460829493087558,1
"Equestrian",ARG,1.28865979381443,5
"Equestrian",AUS,4.12371134020619,16
"Equestrian",AUT,2.83505154639175,11
"Equestrian",BEL,4.38144329896907,17
"Equestrian",BLR,0.257731958762887,1
"Equestrian",BRA,3.35051546391753,13
"Equestrian",CAN,3.60824742268041,14
"Equestrian",CHI,0.77319587628866,3
"Equestrian",CHN,2.06185567010309,8
"Equestrian",COL,0.515463917525773,2
"Equestrian",CZE,1.54639175257732,6
"Equestrian",DEN,2.83505154639175,11
"Equestrian",DOM,0.515463917525773,2
"Equestrian",ECU,0.77319587628866,3
"Equestrian",EGY,1.03092783505155,4
"Equestrian",ESP,3.09278350515464,12
"Equestrian",EST,0.515463917525773,2
"Equestrian",FIN,1.54639175257732,6
"Equestrian",FRA,4.89690721649485,19
"Equestrian",GBR,4.12371134020619,16
"Equestrian",GER,4.89690721649485,19
"Equestrian",GRE,0.257731958762887,1
"Equestrian",HKG,0.257731958762887,1
"Equestrian",HUN,0.257731958762887,1
"Equestrian",IND,0.515463917525773,2
"Equestrian",IRL,3.35051546391753,13
"Equestrian",ISR,1.80412371134021,7
"Equestrian",ITA,2.83505154639175,11
"Equestrian",JOR,0.257731958762887,1
"Equestrian",JPN,3.60824742268041,14
"Equestrian",KOR,0.515463917525773,2
"Equestrian",KSA,0.77319587628866,3
"Equestrian",LAT,0.257731958762887,1
"Equestrian",LTU,0.515463917525773,2
"Equestrian",LUX,0.257731958762887,1
"Equestrian",MAR,1.54639175257732,6
"Equestrian",MDA,0.257731958762887,1
"Equestrian",MEX,1.80412371134021,7
"Equestrian",NED,3.8659793814433,15
"Equestrian",NOR,0.77319587628866,3
"Equestrian",NZL,2.83505154639175,11
"Equestrian",POL,3.35051546391753,13
"Equestrian",POR,2.57731958762887,10
"Equestrian",PUR,0.257731958762887,1
"Equestrian",ROC,1.54639175257732,6
"Equestrian",RSA,0.515463917525773,2
"Equestrian",SGP,0.257731958762887,1
"Equestrian",SRI,0.257731958762887,1
"Equestrian",SUI,3.35051546391753,13
"Equestrian",SWE,4.12371134020619,16
"Equestrian",SYR,0.515463917525773,2
"Equestrian",THA,1.03092783505155,4
"Equestrian",TPE,0.257731958762887,1
"Equestrian",UAE,0.77319587628866,3
"Equestrian",UKR,0.515463917525773,2
"Equestrian",USA,4.63917525773196,18
"Equestrian",VEN,0.515463917525773,2
"Fencing",ALG,1.67064439140811,7
"Fencing",ARG,0.477326968973747,2
"Fencing",AZE,0.238663484486874,1
"Fencing",BEL,0.238663484486874,1
"Fencing",BRA,0.715990453460621,3
"Fencing",BUL,0.238663484486874,1
"Fencing",CAN,5.01193317422434,21
"Fencing",CHI,0.477326968973747,2
"Fencing",CHN,6.20525059665871,26
"Fencing",CIV,0.477326968973747,2
"Fencing",COL,0.477326968973747,2
"Fencing",CPV,0.238663484486874,1
"Fencing",CYP,0.238663484486874,1
"Fencing",CZE,1.19331742243437,5
"Fencing",EGY,6.44391408114559,27
"Fencing",ESP,0.477326968973747,2
"Fencing",EST,1.19331742243437,5
"Fencing",FRA,7.15990453460621,30
"Fencing",GBR,0.238663484486874,1
"Fencing",GEO,0.238663484486874,1
"Fencing",GER,2.38663484486873,10
"Fencing",GRE,0.238663484486874,1
"Fencing",HKG,2.38663484486873,10
"Fencing",HUN,4.77326968973747,20
"Fencing",IND,0.238663484486874,1
"Fencing",IRI,1.19331742243437,5
"Fencing",ISR,0.238663484486874,1
"Fencing",ISV,0.238663484486874,1
"Fencing",ITA,8.35322195704057,35
"Fencing",JPN,6.68257756563246,28
"Fencing",KAZ,1.19331742243437,5
"Fencing",KEN,0.238663484486874,1
"Fencing",KGZ,0.238663484486874,1
"Fencing",KOR,5.96658711217184,25
"Fencing",KUW,0.238663484486874,1
"Fencing",LBN,0.238663484486874,1
"Fencing",MAR,0.477326968973747,2
"Fencing",MEX,0.477326968973747,2
"Fencing",NED,0.477326968973747,2
"Fencing",NIG,0.238663484486874,1
"Fencing",PER,0.238663484486874,1
"Fencing",PHI,0.238663484486874,1
"Fencing",POL,3.34128878281623,14
"Fencing",ROC,5.72792362768496,24
"Fencing",ROU,0.715990453460621,3
"Fencing",RSA,0.238663484486874,1
"Fencing",RWA,0.238663484486874,1
"Fencing",SEN,0.477326968973747,2
"Fencing",SGP,0.477326968973747,2
"Fencing",SUI,1.43198090692124,6
"Fencing",TPE,0.238663484486874,1
"Fencing",TUN,1.90930787589499,8
"Fencing",TUR,0.715990453460621,3
"Fencing",UKR,2.86396181384248,12
"Fencing",USA,8.83054892601432,37
"Fencing",UZB,0.715990453460621,3
"Fencing",VEN,1.43198090692124,6
"Football",ARG,3.59116022099448,39
"Football",AUS,4.69613259668508,51
"Football",BRA,5.61694290976059,61
"Football",CAN,2.39410681399632,26
"Football",CHI,2.02578268876611,22
"Football",CHN,2.02578268876611,22
"Football",CIV,1.93370165745856,21
"Football",COL,1.74953959484346,19
"Football",DOM,1.74953959484346,19
"Football",EGY,3.77532228360958,41
"Football",ESP,5.89318600368324,64
"Football",FRA,5.70902394106814,62
"Football",GBR,2.02578268876611,22
"Football",GER,3.59116022099448,39
"Football",GUI,1.74953959484346,19
"Football",HON,2.02578268876611,22
"Football",IRQ,1.74953959484346,19
"Football",ISR,1.74953959484346,19
"Football",JPN,7.2744014732965,79
"Football",KOR,2.02578268876611,22
"Football",KSA,2.02578268876611,22
"Football",MAR,1.74953959484346,19
"Football",MEX,2.02578268876611,22
"Football",MLI,1.74953959484346,19
"Football",NED,2.02578268876611,22
"Football",NGR,1.65745856353591,18
"Football",NZL,6.5377532228361,71
"Football",PAR,1.74953959484346,19
"Football",ROU,2.02578268876611,22
"Football",RSA,1.74953959484346,19
"Football",SWE,2.02578268876611,22
"Football",UKR,1.65745856353591,18
"Football",USA,4.88029465930018,53
"Football",UZB,1.93370165745856,21
"Football",ZAM,2.85451197053407,31
"Golf",ARG,1.5625,3
"Golf",AUS,3.125,6
"Golf",AUT,3.125,6
"Golf",BEL,2.08333333333333,4
"Golf",CAN,3.125,6
"Golf",CHI,1.04166666666667,2
"Golf",CHN,3.64583333333333,7
"Golf",COL,2.08333333333333,4
"Golf",CZE,2.08333333333333,4
"Golf",DEN,3.64583333333333,7
"Golf",ECU,0.520833333333333,1
"Golf",ESP,3.125,6
"Golf",FIN,3.64583333333333,7
"Golf",FRA,3.125,6
"Golf",GBR,3.64583333333333,7
"Golf",GER,4.16666666666667,8
"Golf",HKG,0.520833333333333,1
"Golf",IND,3.125,6
"Golf",IRL,2.08333333333333,4
"Golf",ITA,3.125,6
"Golf",JPN,3.64583333333333,7
"Golf",KOR,5.20833333333333,10
"Golf",MAR,1.04166666666667,2
"Golf",MAS,1.5625,3
"Golf",MEX,2.08333333333333,4
"Golf",NED,0.520833333333333,1
"Golf",NOR,3.125,6
"Golf",NZL,1.5625,3
"Golf",PAR,0.520833333333333,1
"Golf",PHI,2.08333333333333,4
"Golf",POL,0.520833333333333,1
"Golf",PUR,1.5625,3
"Golf",RSA,2.60416666666667,5
"Golf",SGP,0.520833333333333,1
"Golf",SLO,1.04166666666667,2
"Golf",SUI,2.08333333333333,4
"Golf",SVK,0.520833333333333,1
"Golf",SWE,3.64583333333333,7
"Golf",THA,3.64583333333333,7
"Golf",TPE,3.125,6
"Golf",USA,6.25,12
"Golf",VEN,0.520833333333333,1
"Golf",ZIM,0.520833333333333,1
"Handball",ANG,3.21027287319422,20
"Handball",ARG,4.3338683788122,27
"Handball",BRA,6.26003210272873,39
"Handball",BRN,2.40770465489567,15
"Handball",CRO,2.24719101123596,14
"Handball",DEN,6.58105939004815,41
"Handball",EGY,3.69181380417336,23
"Handball",ESP,7.70465489566613,48
"Handball",FRA,7.54414125200642,47
"Handball",GER,6.90208667736758,43
"Handball",HUN,7.54414125200642,47
"Handball",JPN,6.26003210272873,39
"Handball",KOR,4.3338683788122,27
"Handball",MNE,2.40770465489567,15
"Handball",NED,3.85232744783307,24
"Handball",NOR,7.54414125200642,47
"Handball",POR,2.40770465489567,15
"Handball",ROC,2.40770465489567,15
"Handball",SLO,5.13643659711075,32
"Handball",SWE,7.223113964687,45
"Hockey",ARG,8.16326530612245,60
"Hockey",AUS,8.16326530612245,60
"Hockey",BEL,6.93877551020408,51
"Hockey",CAN,2.44897959183673,18
"Hockey",CHN,3.6734693877551,27
"Hockey",ESP,7.75510204081633,57
"Hockey",FRA,4.76190476190476,35
"Hockey",GBR,8.57142857142857,63
"Hockey",GER,8.02721088435374,59
"Hockey",IND,5.85034013605442,43
"Hockey",IRL,4.76190476190476,35
"Hockey",JPN,5.98639455782313,44
"Hockey",NED,8.29931972789116,61
"Hockey",NZL,6.25850340136054,46
"Hockey",RSA,8.16326530612245,60
"Hockey",USA,2.17687074829932,16
"Judo",AFG,0.160513643659711,1
"Judo",ALB,0.160513643659711,1
"Judo",ALG,0.802568218298555,5
"Judo",ANG,0.321027287319422,2
"Judo",ARG,0.481540930979133,3
"Judo",ARM,0.160513643659711,1
"Judo",AUS,0.642054574638844,4
"Judo",AUT,1.76565008025682,11
"Judo",AZE,2.56821829855538,16
"Judo",BDI,0.160513643659711,1
"Judo",BEL,0.802568218298555,5
"Judo",BEN,0.321027287319422,2
"Judo",BHU,0.160513643659711,1
"Judo",BIH,0.321027287319422,2
"Judo",BLR,0.481540930979133,3
"Judo",BRA,3.21027287319422,20
"Judo",BRN,0.160513643659711,1
"Judo",BUL,0.642054574638844,4
"Judo",BUR,0.321027287319422,2
"Judo",CAF,0.160513643659711,1
"Judo",CAN,1.60513643659711,10
"Judo",CHA,0.160513643659711,1
"Judo",CHI,0.321027287319422,2
"Judo",CHN,1.60513643659711,10
"Judo",CIV,0.160513643659711,1
"Judo",CMR,0.481540930979133,3
"Judo",COD,0.321027287319422,2
"Judo",COL,0.321027287319422,2
"Judo",COM,0.160513643659711,1
"Judo",CPV,0.321027287319422,2
"Judo",CRC,0.321027287319422,2
"Judo",CRO,0.802568218298555,5
"Judo",CUB,0.963081861958266,6
"Judo",CYP,0.160513643659711,1
"Judo",CZE,0.481540930979133,3
"Judo",DEN,0.160513643659711,1
"Judo",DJI,0.321027287319422,2
"Judo",DOM,0.321027287319422,2
"Judo",ECU,0.481540930979133,3
"Judo",EGY,0.802568218298555,5
"Judo",EOR,1.60513643659711,10
"Judo",ESA,0.160513643659711,1
"Judo",ESP,2.08667736757624,13
"Judo",EST,0.321027287319422,2
"Judo",FIJ,0.321027287319422,2
"Judo",FIN,0.321027287319422,2
"Judo",FRA,3.04975922953451,19
"Judo",GAB,0.321027287319422,2
"Judo",GAM,0.160513643659711,1
"Judo",GBR,1.4446227929374,9
"Judo",GBS,0.321027287319422,2
"Judo",GEO,2.08667736757624,13
"Judo",GER,3.04975922953451,19
"Judo",GHA,0.160513643659711,1
"Judo",GRE,0.481540930979133,3
"Judo",GUA,0.321027287319422,2
"Judo",GUI,0.481540930979133,3
"Judo",GUM,0.321027287319422,2
"Judo",HAI,0.321027287319422,2
"Judo",HKG,0.160513643659711,1
"Judo",HON,0.160513643659711,1
"Judo",HUN,1.60513643659711,10
"Judo",INA,0.160513643659711,1
"Judo",IND,0.321027287319422,2
"Judo",IRL,0.321027287319422,2
"Judo",IRQ,0.160513643659711,1
"Judo",ISR,2.40770465489567,15
"Judo",ITA,2.72873194221509,17
"Judo",JAM,0.321027287319422,2
"Judo",JOR,0.160513643659711,1
"Judo",JPN,3.69181380417336,23
"Judo",KAZ,2.08667736757624,13
"Judo",KEN,0.160513643659711,1
"Judo",KGZ,0.481540930979133,3
"Judo",KIR,0.321027287319422,2
"Judo",KOR,3.21027287319422,20
"Judo",KOS,0.963081861958266,6
"Judo",KSA,0.321027287319422,2
"Judo",LAO,0.160513643659711,1
"Judo",LAT,0.160513643659711,1
"Judo",LBA,0.160513643659711,1
"Judo",LBN,0.321027287319422,2
"Judo",LIE,0.160513643659711,1
"Judo",LTU,0.160513643659711,1
"Judo",MAD,0.321027287319422,2
"Judo",MAR,0.642054574638844,4
"Judo",MAW,0.160513643659711,1
"Judo",MDA,0.642054574638844,4
"Judo",MEX,0.321027287319422,2
"Judo",MGL,3.21027287319422,20
"Judo",MKD,0.321027287319422,2
"Judo",MLT,0.160513643659711,1
"Judo",MNE,0.160513643659711,1
"Judo",MON,0.321027287319422,2
"Judo",MOZ,0.321027287319422,2
"Judo",MRI,0.160513643659711,1
"Judo",NCA,0.160513643659711,1
"Judo",NED,2.24719101123596,14
"Judo",NEP,0.321027287319422,2
"Judo",NIG,0.160513643659711,1
"Judo",NZL,0.321027287319422,2
"Judo",PAK,0.160513643659711,1
"Judo",PAN,0.321027287319422,2
"Judo",PAR,0.160513643659711,1
"Judo",PER,0.160513643659711,1
"Judo",PHI,0.160513643659711,1
"Judo",PLE,0.321027287319422,2
"Judo",POL,1.4446227929374,9
"Judo",POR,1.60513643659711,10
"Judo",PRK,0.160513643659711,1
"Judo",PUR,0.481540930979133,3
"Judo",QAT,0.160513643659711,1
"Judo",ROC,2.08667736757624,13
"Judo",ROU,0.642054574638844,4
"Judo",RSA,0.160513643659711,1
"Judo",SAM,0.321027287319422,2
"Judo",SEN,0.160513643659711,1
"Judo",SEY,0.160513643659711,1
"Judo",SLE,0.321027287319422,2
"Judo",SLO,1.4446227929374,9
"Judo",SMR,0.160513643659711,1
"Judo",SRB,1.12359550561798,7
"Judo",SRI,0.160513643659711,1
"Judo",STP,0.160513643659711,1
"Judo",SUD,0.160513643659711,1
"Judo",SUI,0.642054574638844,4
"Judo",SVK,0.160513643659711,1
"Judo",SWE,0.802568218298555,5
"Judo",SYR,0.160513643659711,1
"Judo",TAN,0.160513643659711,1
"Judo",THA,0.321027287319422,2
"Judo",TJK,1.12359550561798,7
"Judo",TKM,0.481540930979133,3
